"Betweenness(Weight)","Closeness(Weight)","Degree(Weight)","Eigenvector","Information","LAC","name","Network","selected","shared name","Subgragh"
"1.0","0.14021352529024922","3.0031999999999996","0.016337132081389427","6.081657886505127","6.75","Occipital_Mid_R","7.714285714285714","false","Occipital_Mid_R","3.169444125821517E20"
"7.0","0.11512462933348698","1.8261","5.738969193771482E-4","3.9797141551971436","1.5","Frontal_Mid_Orb_R","2.0","false","Frontal_Mid_Orb_R","3.9111027041343898E17"
"33.0","0.16197342084848754","4.097499999999999","0.02175472304224968","7.283875942230225","8.181818181818182","Temporal_Pole_Sup_L","9.8","false","Temporal_Pole_Sup_L","5.620028956777969E20"
"151.0","0.16144365279070957","4.5469","0.023820212110877037","7.632033824920654","8.5","Frontal_Inf_Orb_R","9.272727272727272","false","Frontal_Inf_Orb_R","6.73787129056853E20"
"100.0","0.16119343733682726","4.4474","0.020094484090805054","7.632033824920654","7.833333333333333","Frontal_Inf_Orb_L","8.609090909090908","false","Frontal_Inf_Orb_L","4.7949621163255556E20"
"4.0","0.14900764445380318","3.9478","0.023529691621661186","7.283875942230225","9.272727272727273","Temporal_Mid_R","10.457142857142857","false","Temporal_Mid_R","6.574517991521942E20"
"0.0","0.14156091069087132","1.0688","0.005235015414655209","3.3319482803344727","2.0","Temporal_Pole_Sup_R","3.0","false","Temporal_Pole_Sup_R","3.254373438603028E19"
"0.0","0.011624925501829855","0.3452","0.0","1.8369603157043457","0.0","Olfactory_L","0.0","false","Olfactory_L","1.5430805683135986"
"0.0","0.011624925501829855","0.3452","0.0","1.8369603157043457","0.0","Olfactory_R","0.0","false","Olfactory_R","1.5430805683135986"
"0.0","0.10866180727288288","0.6429","6.179880583658814E-4","2.620939254760742","1.0","Vermis_1_2","2.0","false","Vermis_1_2","4.535149426334761E17"
